Link,Location,Title,Company,Description
https://www.naukri.com/job-listings-opportunity-for-data-scientist-internship-bengaluru-corner-stone-solutions-bengaluru-bangalore-0-to-1-years-240620007489?src=jobsearchDesk&sid=1594032126030545&xp=1&px=8,Bengaluru,Opportunity For Data Scientist Internship - Bengaluru,Corner Stone Solutions,"Job descriptionLocation - Bangalore / BengaluruDuration- 6 MonthsResponsibilities and Duties Create innovative solutions using data across sales, health care and related fields for building object detection models, chatbots, classification models etc.Familiarity with deep learning algorithms and frameworks like Pytorch, Keras, TensorFlow.Good to go with NLP and NLTK Day-to-day responsibilities include use, customize and create algorithms for specific tasks in data science.Get exposed to and work on cutting-edge products based on ML and AI to create innovative industry solutions..Work on real-life projects involving Computer Vision, NLP and other AI techniques,Using innovative ideas to collect, curate or synthesize data.Model the problem into an ML/DL framework.Deploy models to real time staging servers.Flexibility in working independently and do needful research whenever required.Required Experience, Skills and QualificationsKnowledge of PythonKnowledge in libraries like OpenCV, Scikit Learn, NumPy etc.Understanding of different frameworks like Pytorch, TensorFlow, Keras etc.Knowledge on NLPGood Knowledge on OOP and programing in python adapting to requirementUnderstanding of awsUnderstanding of any annotation toolAbility to write robust and testable code.Strong knowledge in computer science fundamentals, algorithms, mathematics, linear algebra, probability and statistics.Strong communication skills.An analytical mind with problem-solving abilities.Degree in Computer Science, Mathematics, Computational Linguistics or similar field.Qualification:Looking for IIT, IIIT IISc, NIT, BIT & Equivalent colleges (Preferred)RoleSoftware Developer,Industry TypeIT-Software, Software Services,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :B.Tech/B.E. in Any SpecializationPG :M.Tech in Any SpecializationKey SkillsData ScienceRtensorflowNLPAlgorithmsOpencvArtificial IntelligenceMATLABLinear AlgebraPython"
https://www.naukri.com/job-listings-data-scientist-intern-zbliss-technologies-chennai-bengaluru-bangalore-0-to-2-years-270620500219?src=jobsearchDesk&sid=1594032126030545&xp=2&px=8,"Chennai, Bengaluru",Data Scientist Intern,zBliss Technologies,"Job description  Job description      Skills:      Python    Thorough understanding of Pandas, Tensorflow 2, Keras and other related modules    Experience in managing datasets with millions of rows and multiple features    Strong understanding and subject expertise in Artificial Neural Network (ANN) and Recurrent Neural Network (RNN)    RNN and ANN Modeling using TensorFlow 2 and Keras    Diligence and accuracy in coding and data analysis    Conscientiousness, and Professional approach towards team work, project management, coding, and product development   Education: Students pursuing Data Science related graduate, post graduate, Doctoral, and integrated courses.   RoleSoftware Developer,Industry TypeIT-Software, Software Services,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :Any Graduate in Any SpecializationPG :Any Postgraduate in Any SpecializationKey SkillsData analysisData managementdata scienceInternCodingProject managementMachine learningHealthcareInternshipPython"
https://www.naukri.com/job-listings-senior-data-scientist-ml-model-azure-ml-pipeline-python-r-einfochips-limited-bengaluru-bangalore-8-to-12-years-180620005189?src=jobsearchDesk&sid=1594032126030545&xp=3&px=8,Bengaluru( 6th block Koramangala ),"Senior Data Scientist [ML Model,azure ML Pipeline,python,r ]",eInfochips Limited,"Job descriptionYou will be aligned with our AI/ML Data Science vertical and help us apply your expertise in building world class solutions, conquering Real World business problems,addressing technical challenges using AI Platforms and technologies.Must Have Skills Experience : 8-12 Years Experience in Azure: 4+ Years Experience in Azure ML: 3+ YearsAzure ML,  Azure ML Pipeline, Azure ML WorkspaceDevelop,  experiment, train & tune AI/ML ModelsSupervised, Unsupervised, Re-enforcedModel Formats - Pickle, PMML, ONNLanguage - Python, R, etcIDE - Jupyter, VS, Pycharm etcFrameworks - Tensorflow, Pytorch, Keras etcIf you have Delivered, Solutions using AI/ML ,Please book your appointment at 9898791075.  Perks and Benefits 5 Days + Flexishifts + Fringe BenefitsRoleTeam Lead/Technical Lead,Industry TypeIT-Software, Software Services,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :B.Tech/B.E. in Computers, BCA in ComputersPG :MS/M.Sc(Science) in Computers, M.Tech in Computers, MCA in ComputersDoctorate :Doctorate Not RequiredKey SkillsData ScienceRtensorflowPickleArtificial IntelligencePMMLML ModelsPython"
https://www.naukri.com/job-listings-lead-data-scientist-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-6-to-10-years-220620500866?src=jobsearchDesk&sid=1594032126030545&xp=4&px=8,Bengaluru,Lead Data Scientist,Wells Fargo,"Job description     Job description      About the Role       Advanced Analytic Consultant 4 is a partner-facing role and is responsible for delivering high impact analytic and data science projects by using analytics, in support of operational risk initiatives across consumer lending. This role supports analytics requirements for Credit Bureau Oversight and Quality reporting along with reporting for Issues Management.     EADS is the central analytics group tasked with solving high-impact business challenges and standing up cutting-edge analytical capabilities to be shared across Wells Fargo s analytic community.      We are looking for a high performer to join our team and help us solve challenging and interesting business problems through rigorous data analysis and predictive modeling. In this highly consultative and visible role.     you will support development analytic projects from multiple business lines using various technology and techniques ranging from but not limited to supervised, unsupervised and semi-supervised machine learning, deep-learning, NLP, optimization algorithms in both edge nodes and in big data environments (like hortonworks, MapR, Aster etc.)       Responsibilities     :       Person would be required to work individually or as part of a team on data science projects and work closely with business partners across the organization.     He/she would be developing statistical/machine learning models using various techniques (supervised, unsupervised, semi-supervised) and technologies including but not limited to SAS, R, Python, Spark, H2O, Aster etc.      Work closely with data engineers, BI and UI specialists and deliver top notch analytical solution for the bank.       Define business problem and translate it into analytical problem.    RoleTeam Lead/Technical Lead,Industry TypeBanking, Financial Services, Broking,Functional AreaIT Software - Other,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :Any Graduate in Any SpecializationPG :Post Graduation Not RequiredKey SkillsData analysisAutomationdata scienceAnalyticalMachine learningBankingSAS RPredictive modelingSupervisionPython"
https://www.naukri.com/job-listings-lead-data-scientist-roppen-transportation-services-private-limited-bengaluru-bangalore-6-to-11-years-280520002521?src=jobsearchDesk&sid=1594032126030545&xp=5&px=8,Bengaluru,Lead Data Scientist,Roppen Transportation Services Private Limited,"Job descriptionOUR CAUSE We are a passionate bunch of  technologists, product and operationally savvy folks who believe in solving the  last mile problem for India. Our primary focus is mobility and changing all  facets of mobility across India and not just in Metros.  Background : MS or equivalent  in Applied mathematics, statistics, physics, computer science or operations  research background is a MUST. Minimum  of 8 years of total experience and 5+ years as Data Scientist in projects where  models were put to production. You will be responsible for -  Has worked in a big data environment before alongside a big data  engineering team (and data visualization team, data and business analysts)  Perform data analysis (with a representative sample data slice)  and build/prototype the model(s)  Work with business users and/or data scientists to define and  close on the model design  Provide inputs to the data ingestion/engineering team on input  data required by the model, size, format, associations, cleansing required  Identify/Provide approach and data to validate the model(s)  Collaborate with a technology/data engineering team to transfer  the business understanding, get the model productionized and validate the  output along with business users  Tune the model(s) to improve results provided over time  Understand business challenges and goals to formulate the  approach for data analysis and model creation that will support their business  decision making  Do hands-on data analysis and model creation and proactively  mentor other team members  Continually learn, mentor and develop your career Ideally, you should have -  Passion for understanding business problems and trying to  address them by leveraging data - characterized by high-volume, high  dimensionality from multiple sources  Ability to communicate complex models and analysis in a clear  and precise manner  Experience with building predictive statistical, behavioral or  other models via supervised and unsupervised machine learning, statistical  analysis, and other predictive modeling techniques.  Experience using R, Python or equivalent statistical/data  analysis tools. Ability to transfer that knowledge to different tools  Experience with matrices, distributions and probability,  econometrics  Proficiency with relational databases and NoSQL  Experience in Machine Learning, Deep Learning solution, Neural  Networks is a plus.  Experience with Map/Reduce, Hadoop, Hive etc. is a plus What will you find -    You get to work with the best  minds and learn from the leaders who have built Rapido   No boundaries and no white-topping  setup - where there is a lot of freedom to explore and expand your horizons of  what you want to do in your career.   High energy teams with passion  for value oriented tech   Witness hyper growth at a scale  which you only get to read or hear about in the news   Tech - which will support scale  and growth - Currently at 5k RPS and expecting exponential growth.    Data platform collecting this  across entire transactional backend estate, ~TB query window size for daily  analysis, realtime analytical+predictive apps supporting demand, supply and  other levers to improve customer experience and operational efficiency. WHY SHOULD YOU JOIN RAPIDO We’ve scaled 10x within 1 year  and currently doing 3.5+ Lakh orders per day. Our growth outshines our goals  and we want you to be a part of the growth solving fundamental mobility  problems for India. You can be part of the team that is helping daily commuters  with economic and quicker rides.  At Rapido, we take our work  seriously and are proud of the associations we have built along the way. But  then, we also know how to have fun. With a seamless communication structure and  a “no cubicle culture”, the people here are extremely approachable. You will  have several opportunities to exercise your potential, you won’t be disappointed.  We break the regular office monotony and believe in free-flowing work culture.RoleOther,Industry TypeInternet, Ecommerce,Functional AreaOther,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :Any Graduate in Any Specialization, Graduation Not RequiredPG :Any Postgraduate in Any SpecializationDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey SkillsPredictive ModelingRNeural NetworksProbabilityData VisualizationStatistical Data AnalysisMachine LearningStatisticsDeep LearningPython"
https://www.naukri.com/job-listings-opening-for-data-scientist-in-axtria-axtria-india-private-limited-bengaluru-bangalore-gurgaon-noida-7-to-12-years-020919002858?src=jobsearchDesk&sid=1594032126030545&xp=6&px=8,"Bengaluru, Gurgaon, Noida",Opening For Data Scientist in Axtria,Axtria India Private Limited,"Job descriptionLOCATION: Gurgaon/Noida/Bangalore, ELIGIBILITY CRITERIA: o	BTECH, MBA, Post Graduate in Statistics, Economics, Operation Research, with a minimum of 7 years of analytics experience.o	Business experience in sales and marketing analytics.o	Ability to solve problems and ability to independently ideate, create & execute business problems with minimal supervision.o	Strong story boarding skills and presentation skills to deliver project outputs in a structured fashion.o	Technology Prowess in R/Python/SAS/SQL and other self-service tools.o	People and project management experience is a must.o	Experience in Pharma domain will be preferred.o	Ability to communicate with client and manage client relationships will be preferred.o	Any experience in machine learning, AI, real time analytics will be preferred.Candidates with Pharma and Life-sciences background may be preferred.  Roles & Responsibilities: Deliveryo	Managing long term engagements involving mix of reporting as well as analytics projects.o	Deliver short term projects and work on different pharma analytics solutions.o	Responsible for project management and ensuring execution as per project plan across timelines and regions.  Also, highlight project risk and develop mitigation plan to mitigate the risks. 	Peopleo	Manage minimum 4-5 team and work on hiring / growing overall decision science teamo	Set annual goals, quarterly feedback and annual appraisals o	Manage rotations, attrition, employee engagement 	Capabilitieso	Build and scale up tools and capabilities to help efficient business deliveryo	Develop case studies and participate in client visitso	Build organization capabilities by participating in Hackathon, campus drives, RFPs and sales pursuitsInterested candidates may apply or share their resume's directly to ritika.gopi@axtria.comRoleOther,Industry TypeOther,Functional AreaOther,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :B.Tech/B.E. in Any SpecializationPG :Any Postgraduate in Any Specialization, Post Graduation Not RequiredDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey Skillsforecasting.market analyticsdecision sciencemarket mix modelSASpharma analyticspredictive analyticsstatistical modelsales analyticsdecision scientistanalyticsRregressionMMXsegmentationmodel developmentclusteringpharmaPython"
https://www.naukri.com/job-listings-data-scientist-hr-devi-and-associates-bengaluru-bangalore-6-to-10-years-150519501412?src=jobsearchDesk&sid=1594032126030545&xp=7&px=8,Bengaluru,Data Scientist,HR Devi and Associates,"Job descriptionData Scientist: Job Description

we are Looking for Data Scientists to Develop Machine Learning and Artificial Intelligence Driven Domain- specific Solutions and Products in the Areas Related to Communication Services,  Manufacturing,  Oil and Gas Etc.

the Candidate s Primary Focus Will Be in Applying Data Mining Techniques Towards Developing High Quality Decision Support Systems

responsibilities

Developing Predictive/ recommender/ prescriptive Systems Using Machine Learning and Optimization Techniques

Developing Ai Based Solutions for Improved User Experience such as Chatbots Etc.

Enhancing Data Processing Procedures to Include Information that is Relevant for Building Analytic Systems

Evaluating the Integrity of Data Used for Analysis

Present Analytical Results to Business Customers with Clarity

skills Required

excellent Understanding of Machine Learning Techniques and Algorithms,  such as K- nn,  Naive Bayes,  Svm,  Neural Networks,  Decision Trees,  Random Graphs Etc.

proficiency in Natural Language Processing and Exposure to Ai Platforms like Ibm Watson,  Ms Azure,  Google Ai,  Etc.

proficiency in One of the Data Science Toolkits,  such as R,  Weka,  Numpy,  Matlab,  Etc. and Capability in Developing Packages in R,  Python,  C 

experience with Nosql Databases,  such as Mongodb,  Cassandra,  Hbase 

Experience with Data Visualization Tools Using Ggplot,  Etc

Salary 

9 Lac To 18 Lac P.A.RoleTeam Lead/Technical Lead,Industry TypeRecruitment, Staffing,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :Any Graduate in Any SpecializationPG :Post Graduation Not RequiredKey SkillsalgorithmspythoncArtificial IntelligenceData processingData miningMATLABsqlnosqlNeural networksAnalyticalMachine learningNatural language processingmongodbazure"
https://www.naukri.com/job-listings-data-scientist-digital-management-inc-bengaluru-bangalore-5-to-10-years-150620500385?src=jobsearchDesk&sid=1594032126030545&xp=8&px=8,Bengaluru,Data Scientist,"Digital Management, Inc.","Job description About the Opportunity    You have a strong academic background in statistics and machine learning. The typical candidate has a Bachelor?s or Master?s degree in Math, Statistics, Computer Science, Physics or such quantitative fields.        Overall 10 years    with atleast 5 years of your experience were related to data and data analysis. You have worked on a variety of complex data analysis and modeling problems, gathering a great deal of practical wisdom on how to apply these techniques to real world scenarios.      For    atleast 2 years   , you have been in a technical leadership position responsible for the output of a team. The team(s) you were leading successfully executed and delivered multiple data science projects end to end under your leadership.      You are competent enough to roll up your sleeves and get things done as a data scientist when the situation demands. You have a wide range of statistical and machine-learning tools under your belt. These include linear models for regression and classification, multi-level models, factor analysis & PCA, discriminant analysis, support vector machine, decision tree ensembles & bootstrap, neural networks, mixture models & clustering algorithms, and so on. You are proficient in at least one programming language commonly used for data analysis (like R/Python), and you are comfortable with SQL.     Qualifications         Additional Preferred qualifications   :       Masters or Doctorate in relevant domain.      Previously worked on business analytics problems like customer churn, lifetime value estimation, targeted marketing, personalized offers, etc.      Experienced in designing and analyzing A/B tests.      Experienced in working with large data sets, with big data processing tools like MapReduce, Spark, Hive, etc. Have data engineering skills to do basic preprocessing, cleaning and transformations.      Possesses data visualization skills using programmatic tools and tools like Tableau      RoleBio-Statistician,Industry TypeIT-Software, Software Services,Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology,Employment TypeFull Time, PermanentRole CategoryR&DEducationUG :Any Graduate in Any SpecializationPG :Medical-MS/MD in psychology, Any Postgraduate in Any SpecializationKey SkillsComputer scienceData analysisFactor analysisNeural networksBusiness analyticsMachine learningData processingdata visualizationSQLPython"
https://www.naukri.com/job-listings-uniphore-data-scientist-delivery-uniphore-bengaluru-bangalore-4-to-6-years-150420500919?src=jobsearchDesk&sid=1594032126030545&xp=9&px=8,Bengaluru,Uniphore - Data Scientist - Delivery,Uniphore,"Job description Data Scientist - Delivery    Bangalore   Professional Services Global Services and Delivery   Full-time   As a Data Scientist, you will be expected to   Work closely with your business to identify issues and use data to propose solutions for effective decision making in the conversational automation space across multiple business verticals like finance, health, retain etc..   Build algorithms and design experiments to merge, manage, interrogate and extract data to supply tailored reports to colleagues, customers or the wider organization as related to business use cases in the conversation analytics domain   Use machine learning tools and statistical techniques to produce solutions to problems such as extracting insights to improve agent performance in contact centers, driving sales efficacy, collections improvement, CSAT etc..    What We offer     Autonomy:   you ll work and play in a tight-knit team environment. You ll see a problem and will work to remove obstacles for your team. Here at Uniphore, you control your destiny.     Pursue Diversity:   Different views and experiences are advantages. Our global presence gives us perspectives that drive better business     Take Ownership:   We are accountable for ourselves, our colleagues, our clients and our company     Exceed Expectations:   We understand our colleagues and clients needs and always exceed expectations     About You:     You are friendly, collaborative, and happily work well with others     You are passionate about both travel and technology     Your attention to detail is spectacular     You are flexible, creative, motivated, and cooperative      You hold yourself and others accountable to commitments     You are comfortable with continual change and improvement     You enjoy working within the fabric of a purpose-built culture and process that respects the individual but values the team   Objectives OKRs    Successful implementation of one off implementation projects and ongoing managed services engagement     Ensure customer derives expected value from implementation of Uniphore solutions     NPS and CSAT     On time and in budget implementation of projects     Support customer success: look for opportunities to use insights/datasets/code/models across other business cases   Responsibilities    Ability to understand a problem statement and implement solutions techniques for solving natural language processing, speech text analytics, and information extraction problems, as well as structured data problems     Drive data-derived insights across the wide range of problem statement across business domains by developing advanced statistical models, machine learning algorithms and computational algorithms based on business initiatives     Direct the gathering of data, assessing data validity and synthesizing data into large analytics datasets to support project goals     Analyse structured and unstructured data using data mining/statistical/machine learning/deep learning tools, Data visualization, Digital/Web analytics tools and techniques and story telling     Build and train statistical models and machine learning algorithms      Preparation of all the supporting documents and reports     Collaborate with solution consultants to assess customer needs and define business questions   Mandatory Skills    Demonstrated analytical and problem-solving skills. Good storytelling skills and the ability to present results of statistical models in business language     Solid written and verbal communication skills     Experience in building model using statistic techniques such as Time Series, Statistical Modelling, Predictive Analytics, Forecasting, Data Extraction, Data Processing, Process Design, Variance Analysis      Must have excellent knowledge and programming capability using R, SAS, and Python for time series analysis.    Desired Experience/Domain    5-6 years of hands on experience in building statistical model     4+ years of experience in advanced analytics/ predictive modelling in a consulting role. Candidate should have worked hands on in analytics in some of these areas - cross-sell / up-sell strategies, market segmentation, price optimization, voice of customer, financial analytics, fraud revenue assurance etc. for industry verticals such as BFSI, CPG, Telecom etc.     Academic degree in Statistics, Applied Mathematics or Operations Research preferably Masters program.     Preference is to have candidate who have worked on problems related contact center domain   Preference is to have candidates who have worked in a consulting domain or niche services analytics companies   Degree of travel required - 30% of time RoleBusiness Analyst,Industry TypeIT-Software, Software Services,Functional AreaIT Software - Other,Employment TypeFull Time, PermanentRole CategorySystem Design/Implementation/ERP/CRMEducationUG :Any Graduate in Any SpecializationPG :Post Graduation Not RequiredKey SkillsTelecomSASBfsiConsultingData processingCustomer serviceData miningForecastingVariance analysisAnalytics"
https://www.naukri.com/job-listings-senior-data-scientist-walmart-labs-bengaluru-bangalore-5-to-9-years-060520500698?src=jobsearchDesk&sid=1594032126030545&xp=10&px=8,Bengaluru,Senior Data Scientist,Walmart Labs,"Job description    Your Responsibility    - Play a key role to solve complex problems, pivotal to Walmart s business and drive actionable insights from petabytes of data.    - Analyze large, complex data sets by developing advanced statistical and machine learning models based on business initiatives    - Utilize big data analytics and advanced data mining techniques to direct the gathering of data, assess data validity and synthesize data into large analytics datasets to support project goals    - Build and train scalable models using best practices, enabling re - use for future project    - Utilize product mindset to build, scale and deploy holistic analytical products after successful prototyping.    - Lead small teams and participate in large data analytics project teams by serving as the technical lead for project    - Partner with senior team members to assess customer needs and define business questions.    - Clearly articulate and present recommendations to business partners, and influence future plans based on insights.    - Partner and engage with associates in other regions for delivering best services to the customers around the globe.    - Mentor peers and analysts across the division in analytical best practices.    - Promote and support company policies, procedures, mission, values, and standards of ethics and integrity     Your Qualifications    - Bachelor's with years of relevant experience OR Masters with years of relevant experience OR PHD in Statistics/Mathematics with minimum of 5 years experience    - Experience in analyzing complex problems and translate it into analytical approach    - Experience in Statistical Learning: - Predictive Prescriptive Analytics, Web Analytics, Parametric and Non - parametric models, Regression, Time Series, Dynamic/Causal Model, Statistical Learning, Guided Decisions, Topic Modeling    - Experience in Machine Learning, supervised and unsupervised: - Forecasting, Classification, Data/Text Mining, NLP, Decision Trees, Adaptive Decision Algorithms, Random Forest, Search Algorithms, Neural Networks, Deep Learning Algorithms    - Lead role mentoring junior statistical analysts on approach and results.    - Experience with big data analytics and advanced data mining techniques to analyze data    - Experience with identifying trends, patterns, and outliers in data    - Experience with statistical programming languages, analytical packages/libraries (R, Python)    - Experience with statistical tools (R studio, Revolution R, Python notebooks)    - Experience with SQL and relational databases, data warehouse platforms    (Teradata), NoSQL databases    - Experience with big data platforms - Hadoop(Hive, Pig, Map Reduce, HQL)/Spark/H2O     Additional Preferred Qualifications:    - Domain Knowledge of one or more divisions in Retail    - Published papers or given talks in leading academic and research journals    - Published papers or given talks in Data Science Forums    - Hold data science related patents    - Experience with data warehouse platforms - No SQL Databases (Cassandra)    - Experience with GPU/CUDA for computational efficiency     Our Ideal Candidate    You are a technical, strong and high performing individual with excellent communication skills, proven analytical skill set and strong customer focus. You stay updated with latest research and technology ideas, and have a passion to utilize innovative ways to solve problems. You are a good story - teller and able to simply articulate the intricacies of your models as well as explain your results clearly to stakeholders. You have industry knowledge of the retail space, with keen interest in keeping up to date on the latest happenings in this  RoleTeam Lead/Technical Lead,Industry TypeIT-Software, Software Services,Functional AreaIT Software - DBA, Datawarehousing,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :Any Graduate in Any SpecializationPG :Post Graduation Not RequiredKey Skillsdata sciencebig data analyticsAnalyticalTechnical LeadData miningTeradatabig dataForecastingData warehousingSQL"
https://www.naukri.com/job-listings-scientific-research-data-scientist-r-d-careerxperts-consulting-bengaluru-bangalore-4-to-7-years-090120500841?src=jobsearchDesk&sid=1594032126030545&xp=11&px=8,Bengaluru,Scientific Research Data Scientist R&D,CareerXperts Consulting,"Job description We are looking for self-motivated scientists engineers to join a supercharged workplace and build a first-generation analytical product. If you are a geek about anything algorithms, math, machine learning, data wranglingvisualizing, high performance computing, scientific computing tools, or anything else you can convince us about we want to talk to you!   Bachelors or Masters in CS Electronics from a premier institute with 4-7 years of industry experience   Solid design, excellent programming and debugging skills on a Unix-based OS (Ubuntu, Fedora, OSX) and fluency with a DVCS like Git.   Programming Languages: Python, C++   Skilled with python packages: scikit-learn, pandas, numpy and scipy  Understanding of common algorithms and their application in solving real-world problems  Strong mathematical background in linear algebra, optimization and descriptive inferential statistics  Understanding of machine learning concepts like generalization, regularization, linear models, neural network and expertise with using data to build systems based on machine learning techniques   Responsibilities     Individual technical contributor with self-drive to understand problem statements and make design decisions own what you do, make your calls, and defend them  Build a first generation analytical software product design, code, test (unit functional) and maintain the software, while proving that your implementations work   Implement software engineering processes and discipline for fast and reliable development of high-quality software product make the software elegant   Work as a team player in a high performance environment that rewards ownership make your opinion count within the team and the organization  RoleResearch Scientist,Industry TypeRecruitment, Staffing,Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology,Employment TypeFull Time, PermanentRole CategoryR&DEducationUG :Any Graduate in Any SpecializationPG :Post Graduation Not RequiredKey SkillsUnixC++GITAnalyticalConsultingMachine learningDebuggingProduct designhigh performance computingPython"
https://www.naukri.com/job-listings-data-scientist-machine-learning-exp-req-creative-hands-hr-consultancy-chennai-bengaluru-bangalore-hyderabad-secunderabad-3-to-6-years-060620000706?src=jobsearchDesk&sid=1594032126030545&xp=12&px=8,"Chennai, Bengaluru, Hyderabad","Data Scientist, Machine Learning Exp req",Creative Hands HR Consultancy,"Job description Hi,We have an opportunity for Data science for our Client for Chennai location - Telephonic interview will be conducted.Note :- Candidates who have recently done or doing any data science certifications will not be preferred.We need only candidates with 3 plus years of relevant industrial data science experience.    Experience Level: 3 plus years of Industrial experience in data science with the Predictive analytics experience.Should have proven capability in R/Python, Tableau (Good to have).Client handling capability & good communication skills are a must.If resources are not from core analytics companies, Tier-1 College resources only will be preferred.ResponsibilityTranslate business requirements into technical requirements Data extraction, preparation and transformation Identify, develop and implement statistical techniques and algorithms that address business  challenges and adds value to the organisation Gather requirements and communicate findings in the form of a meaningful story with the  stakeholders Create and implement data models Interact with clients for queries and delivery adoptionImmediate joining or short notice preferred.    Job Location: Only Chennai    Employment: Permanent Sal upto 15 lpa  Thanks,RoleBusiness Analyst,Industry TypeIT-Software, Software Services,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategorySystem Design/Implementation/ERP/CRMEducationUG :Graduation Not Required, Any Graduate in Any SpecializationPG :Any Postgraduate in Any Specialization, Post Graduation Not RequiredDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey SkillsData ScienceData scientistCommunication SkillsRgood communicationAlgorithmsData ExtractionTableauMachine LearningPythonPredictive AnalyticsClient Handling"
https://www.naukri.com/job-listings-lead-data-scientist-catalyst-bengaluru-bangalore-2-to-7-years-120719909320?src=jobsearchDesk&sid=1594032126030545&xp=13&px=8,Bengaluru,Lead Data Scientist,Catalyst,"Job descriptionRoles and responsibilities As a Data Scientist - Research, you will have the onus of working with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed; Conduct end-to-end analysis that includes research, hypothesis testing, and thought leadership. You will work on state-of-the-art technologies and build things that have never existed in the past spanning across building Machine Learning solutions, implementing complex data processing flows to crunch data and produce insights and mentoring a team of data scientists to create world-class AI-based products for healthcare Required Candidate profileWhat you'll need PhD in Computer Science/ Electrical Engineering from a premier instituteMTech/MS in Computer Science/ Electrical Engineering with significant research experience and publications can also qualify. Will need 2+ years of post-MS/ MTech industry experienceHands on experience in any two of the following: Machine learning/feature engineering/pattern recognition in one or more of the following fields - medicine, financial, supply chain optimisationBuilding and implementing advanced statistical models and data miningComputer vision techniques; deep learning and applications of machine learning on images and videosPublications in the field of machine learning/pattern recognition/computer vision in tier-1 journals and conferencesExperience in mentoring a team of data scientist technically is preferable This position will report directly to the Chief Scientific Officer.RoleDBA,Industry TypeIT-Software, Software Services,Functional AreaIT Software - DBA, Datawarehousing,Employment TypeFull Time, PermanentRole CategoryAdmin/Maintenance/Security/DatawarehousingEducationUG :Any Graduate in Any Specialization, B.Sc in Electronics, Computers, B.Tech/B.E. in Electrical, Electronics/Telecommunication, ComputersPG :M.Tech in Computers, Electrical, Electronics/Telecommunication, Any Postgraduate in Any Specialization, MCA in Computers, MS/M.Sc(Science) in Computers, Electronics, Electrical EngineeringDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey SkillsData SciencePattern RecognitionArtificial Intelligence AIImage ProcessingComputer ScienceData MiningResearchComputer VisionMachine LearningDeep Learning"
